timestamp,temperature,ph,turbidity,tds,dump_detected,mining_dump_detected,paper_dump_detected,chemical_dump_detected,sewage_dump_detected
2025-01-01 06:10:00,31.989043550189063,7.210016479251951,2.104877751189064,333.34873234287875,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:15:00,30.514505290344886,7.016433356296291,2.643700324088341,408.7795298465417,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:20:00,29.2529725687303,6.977152212417636,2.225811296878639,289.9077849600963,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:25:00,29.80503289658291,7.23725437411462,2.820608570800057,380.08619543822635,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:30:00,30.445607587923085,7.278714263583415,2.891824974893606,362.6509228951692,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:35:00,31.415229952382973,7.023328589364014,2.6939852174223775,401.0444380923547,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:40:00,30.769643295170912,7.240220747646519,2.9468008012204687,370.6935956185572,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:45:00,28.58014443241618,7.248015345441543,2.366967009672602,326.6155009269091,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:50:00,29.915957130152005,6.940435655541583,2.781731255325263,316.2078837195364,0.0,0.0,0.0,0.0,0.0
2025-01-01 06:55:00,29.538366244264644,7.1878932337512405,3.5963031279088806,384.9369080562035,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:00:00,31.090135838637956,7.184891713607006,2.1088535793355065,381.619001050593,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:05:00,29.795472388131127,7.064754534042746,2.7866045763572167,380.6728062949866,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:10:00,30.13596897871652,7.336841630273739,2.9386337748846896,325.2135077389341,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:15:00,29.667434718611364,6.789408759542939,3.9463336660241635,294.14576372671496,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:20:00,31.582259619339784,7.253851077118842,2.53615123292911,323.8217493637724,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:25:00,29.34333477111196,7.256734450639064,3.1990664157775046,362.31544016429496,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:30:00,31.780363872794947,7.231678788156005,3.6499795685765775,333.3219885921533,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:35:00,29.263588607028957,7.2654200763454355,2.781582620927439,391.7144341382876,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:40:00,29.182700032888675,7.054147200098501,2.936905593977285,275.70196969756245,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:45:00,31.02585067424638,7.266653942708764,2.3713142381265904,393.8005093870133,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:50:00,28.047473719910805,7.3752486299216224,2.9790907166945253,411.4903686499902,0.0,0.0,0.0,0.0,0.0
2025-01-01 07:55:00,29.828423461741167,7.11399218734306,3.186282300807065,337.21904736258404,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:00:00,28.954659878252464,7.035323624467007,2.8026368198186495,437.03389225996597,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:05:00,29.806666273318488,7.0840139177888055,3.723820925183583,332.93179143821186,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:10:00,30.528955615811626,7.3485899676213915,3.6156632515267884,350.47689671638375,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:15:00,29.899416380042826,7.144552833839817,3.7136812190386315,332.1709833154147,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:20:00,30.32071196738317,7.060414533990158,3.5045793743408593,352.71303029002524,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:25:00,28.985283020882203,7.43639628879297,3.342880509639722,353.1594238096812,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:30:00,30.394464936986445,7.5510788440331496,3.1851162210590687,355.86661293374766,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:35:00,29.766483656243935,7.102164269502472,2.629544118206199,312.9882104392164,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:40:00,28.33202509949057,6.5341555712557415,3.3876757986212063,275.0661489181116,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:45:00,31.512173610239493,7.139005883318535,3.836840767067563,379.8631121795333,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:50:00,29.105991788814528,7.543171329844463,2.0403857134124266,340.02576400335073,0.0,0.0,0.0,0.0,0.0
2025-01-01 08:55:00,30.63306733486867,7.511083123858781,3.036486063473016,313.51512522790614,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:00:00,29.831724587709324,7.074450371550797,2.86451544008564,303.26640818999726,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:05:00,30.954865895906792,7.098411815863653,2.572773819730036,415.3265491981799,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:10:00,27.831854596169762,7.137124135119018,2.8266582210496343,361.9627426016595,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:15:00,29.258705790318754,7.1853229016657325,2.8548026216122393,314.74967598345904,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:20:00,30.898537632818336,7.530354291773039,2.156719297712432,281.4118616674585,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:25:00,29.274711222457803,7.136891093685447,2.574298316571691,351.3712562415384,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:30:00,30.19129401484308,7.182100516941758,3.5490122347295667,328.51291721683924,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:35:00,28.468772720693714,7.048658698687202,2.7009976496011303,379.7068270758881,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:40:00,30.177279575206096,7.088154602860195,3.0484234757603614,291.12800611936416,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:45:00,29.320085168715007,7.1355596490183535,2.8266003425118815,372.4988301433543,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:50:00,30.97079892346605,7.257082985403469,3.088958542510849,342.3770514217017,0.0,0.0,0.0,0.0,0.0
2025-01-01 09:55:00,29.873459416237882,7.423879207815645,3.6132999996166335,362.4785585242287,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:00:00,30.510866650288786,7.05406689326803,3.3614725834231276,385.48277946572296,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:05:00,31.83497968639049,6.822979101134813,3.0028058410529836,386.05196290315286,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:10:00,29.562288583312036,7.472215727788522,3.376992998651797,342.1663765133662,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:15:00,29.789466732515052,7.315565218772495,3.0180344802454337,371.2200543442325,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:20:00,31.002409262401514,7.592250399792779,3.28998829315398,344.60288854082614,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:25:00,29.809588332207476,6.9559505920763645,3.6668656445640524,336.81590253870655,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:30:00,31.463927922543625,7.325005781178733,2.7293907608865964,366.7478285696503,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:35:00,29.295584605362535,7.076557318941225,3.0819483550310522,326.6861995083915,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:40:00,29.18813525685525,7.095981998596999,3.5522547626712204,279.76323839512105,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:45:00,29.54773680919282,7.015284190430073,3.0324798835472975,320.1081580716058,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:50:00,29.077982609895464,7.286457675131769,2.51106480788195,297.2762871358142,0.0,0.0,0.0,0.0,0.0
2025-01-01 10:55:00,30.868766409630016,7.358355088625803,2.3994606181318527,339.44582476784035,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:00:00,30.473258158370328,6.946648905465161,2.7593740476514816,368.75697192630287,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:05:00,29.888764255033283,7.4183593631150835,3.382592451611214,395.9525220389767,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:10:00,28.256285169089214,7.197461616138829,2.853126053559387,358.93303512594474,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:15:00,29.60288709401456,7.1713894966950384,2.650426050931264,376.4641019717027,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:20:00,31.523786123763976,6.911605039827041,3.1720910057996985,389.1597069747287,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:25:00,29.81128146060562,6.9446960306808645,3.0904507489026583,299.5846915697933,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:30:00,28.627663815872125,7.077478165447791,1.7875525840309339,382.32507545882356,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:35:00,30.88791796589109,7.0061610766379285,3.834284467002778,311.476268569862,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:40:00,29.81464285671105,6.875147150085337,3.358359776389412,410.7959840955669,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:45:00,29.450740658792277,6.893302032196738,3.358316182487922,373.6293585298738,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:50:00,28.546605476616982,7.34118125767475,3.667549693215064,276.85276433680485,0.0,0.0,0.0,0.0,0.0
2025-01-01 11:55:00,30.519062030855714,7.128088589524509,2.7904365811879073,344.361444056594,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:00:00,29.40506508061174,7.106641696416226,3.045016718754919,359.9566751860646,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:05:00,29.945155436969216,7.133987080989839,2.7097166650122095,395.85740748418004,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:10:00,30.688192069812175,7.112649172562152,3.182235855363353,315.5100887465404,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:15:00,29.65263953220723,7.195971206188178,2.5233221753476434,369.48959221570567,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:20:00,28.598887545377035,7.460160742970767,3.5198679245582856,326.4643509806674,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:25:00,31.287390443013347,6.996040299665129,2.9467667632414,354.75550645123457,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:30:00,29.66468513268017,7.444798752327052,3.0501134111455888,346.97830931767504,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:35:00,30.614190366192336,7.3680251955454015,3.0959145870308205,359.9343012793765,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:40:00,28.615511325697767,7.209657228832007,3.940740809317502,366.7968346903217,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:45:00,31.17542162336256,7.313846373470934,3.0591007526903105,385.1407362314066,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:50:00,29.91624131063053,7.192205213204503,3.616388853429109,358.31988724742905,0.0,0.0,0.0,0.0,0.0
2025-01-01 12:55:00,29.7226403148831,7.022595854355135,2.6560553546731422,312.11958969390315,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:00:00,29.3668659915697,7.311286891807043,3.3766273749010827,375.0586628008581,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:05:00,32.05007239499221,6.975528819640259,2.468547440832577,367.44806714666544,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:10:00,29.013281845997774,7.189748284510291,3.380958747922633,350.32475192008906,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:15:00,30.324462859500475,6.8321387266084415,3.205379326821899,291.08727325786913,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:20:00,29.406406329295915,7.148618738398404,3.5728288642463735,330.12923263605717,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:25:00,31.71896552145404,7.5732027821205445,3.038350850078321,346.90680598430816,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:30:00,29.544103962948387,7.037614604347816,2.963420679990939,339.0022616696537,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:35:00,29.55822354293397,7.3590975275222945,3.0576019173582987,390.97120778347,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:40:00,30.94150404719438,7.3759426721763655,2.8537195065274275,334.5147361459842,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:45:00,30.33029375542133,7.423882769546317,3.92532400573437,335.59037803500917,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:50:00,29.77609102418467,7.398476131581784,3.39933314461187,302.24810094537025,0.0,0.0,0.0,0.0,0.0
2025-01-01 13:55:00,30.62727835881314,7.432190884371602,3.346224079346265,364.91474362823703,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:00:00,29.62794067348153,6.999190345941753,2.4582257482367385,307.41122948831287,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:05:00,30.08381100860477,7.386271218368757,3.109367341955005,433.619014443052,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:10:00,30.50456226821904,7.207133641250212,2.5040233297245056,382.1459615446002,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:15:00,28.573822258224038,7.40198872474643,2.667075200123129,338.178040435123,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:20:00,29.72824036765542,7.125042872571558,2.364571134508604,420.049060956612,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:25:00,29.299134050515484,6.849065530938037,3.566375477878671,414.05879014230777,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:30:00,30.416917393189664,7.031246230038933,3.219956831669515,369.2984510486965,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:35:00,30.99216407938587,7.327904694831905,2.4283133630350386,357.0179320410997,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:40:00,28.395227499797176,7.028259891578814,3.1567535530622988,342.53322672772794,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:45:00,29.68929229579613,7.030603788978175,3.005903635971767,272.0483757754952,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:50:00,30.823379003838106,7.147895582351971,3.32940533761345,338.6114870023539,0.0,0.0,0.0,0.0,0.0
2025-01-01 14:55:00,30.583845595359367,7.127941347030258,3.1104624990631278,335.5212854974602,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:00:00,29.198363686925088,7.315023140462315,2.803208156702683,303.7688367377944,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:05:00,29.09264580809955,6.769609185695679,2.77492268213714,377.05255747015275,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:10:00,29.841585667845138,7.121464238183692,3.6630567405986723,287.1050978335785,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:15:00,30.554901098928475,7.3292270846122465,3.0945703690856354,397.9916054856953,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:20:00,28.214222661977704,7.278712321212191,2.9446830621530755,320.4290246046164,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:25:00,31.206137852845373,6.816041840478447,3.2272784860553285,371.18208534578645,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:30:00,30.724297541488884,7.543277505140011,3.307514102280696,360.61135241022066,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:35:00,29.049011881828815,7.103069498704942,1.6162924663106049,349.3367451365309,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:40:00,29.86938648991346,7.169361492967956,3.162574163050157,363.80868518409306,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:45:00,30.979332581380035,7.42494469979692,3.3792082493689635,375.29507386865606,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:50:00,28.45535848409208,6.975322469215009,2.2997261641147455,397.55635236795393,0.0,0.0,0.0,0.0,0.0
2025-01-01 15:55:00,31.150900142440786,6.990673095025377,2.7853037327005983,344.6722093847436,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:00:00,27.961584857164702,7.181052709704948,3.0732528403696393,275.9228404596904,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:05:00,30.661929851210438,7.4849813301108234,3.3602950503959708,357.77480723796805,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:10:00,28.471216208821264,7.359159689541638,3.308524685999753,398.01668655159295,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:15:00,30.004246219874304,7.11518685405236,3.4162035082374933,331.65619855232364,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:20:00,30.878280094272792,7.099500166344591,3.3457327330189326,403.8355374589174,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:25:00,31.36335047391837,6.953683975668201,3.2056293116481682,345.26936373420517,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:30:00,27.91429227864604,7.306688199113162,2.9563649593612635,306.71625233147745,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:35:00,30.945187885705675,6.991749177003824,2.3439773322541164,360.91918858269304,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:40:00,31.31550188347187,7.229020845399231,2.1087244252037385,329.80054953806143,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:45:00,30.10678174697603,7.328107059329835,3.4297267207034334,342.2980423932922,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:50:00,28.873573028196173,7.2294322405929305,3.388660115265659,411.369068177764,0.0,0.0,0.0,0.0,0.0
2025-01-01 16:55:00,29.46948592691998,7.485250833811059,2.85230674674001,412.8520343233602,0.0,0.0,0.0,0.0,0.0
2025-01-01 17:00:00,30.668748651609828,7.624361218500218,3.423312029247685,363.7992521358898,0.0,0.0,0.0,0.0,0.0
2025-01-01 17:05:00,31.018177885820347,7.33853905060338,2.7811222982175865,322.4151994011456,0.0,0.0,0.0,0.0,0.0
2025-01-01 17:10:00,29.268866396442004,6.984112208839097,2.785957358300159,372.9790347205477,0.0,0.0,0.0,0.0,0.0
2025-01-01 17:15:00,29.251423340301244,6.877183920250703,2.6987955068830134,337.84556902014833,0.0,0.0,0.0,0.0,0.0
2025-01-01 17:20:00,31.202654891376834,7.245396952904536,2.686472333147853,384.04966140223564,0.0,0.0,0.0,0.0,0.0
2025-01-01 17:25:00,30.556427262490487,6.95970039581405,2.655355959571144,392.1003533396033,0.0,0.0,0.0,0.0,0.0
2025-01-01 17:30:00,30.167596832543072,7.266454530986882,3.6044682812970987,337.38563869082174,0.0,0.0,0.0,0.0,0.0
